cluster_id,class_label,cluster_size,motif_both_motifs,motif_histidine_only,motif_serine_only,motif_neither_motif
pos__A0A0M4EYA1,1,1,0.0,1.0,0.0,0.0
pos__A0A0M4F8R9,1,1,0.0,0.0,0.0,1.0
pos__A0A0M4F9L9,1,1,0.0,1.0,0.0,0.0
pos__A0A0M4LSN9,1,1,1.0,0.0,0.0,0.0
pos__A0A0M4M544,1,1,1.0,0.0,0.0,0.0
pos__A0A0M4M5D8,1,1,1.0,0.0,0.0,0.0
pos__A0A0M5IZZ2,1,1,1.0,0.0,0.0,0.0
pos__A0A0M5J387,1,1,0.0,0.0,0.0,1.0
pos__A0A0M5JA89,1,1,0.0,1.0,0.0,0.0
pos__A0A0M5JAK3,1,1,0.0,0.0,0.0,1.0
pos__A0A0M5JB04,1,1,1.0,0.0,0.0,0.0
pos__A0A0M5JD63,1,1,0.0,0.0,1.0,0.0
pos__A0A0M5KXW7,1,1,1.0,0.0,0.0,0.0
pos__A0A0M5KXX2,1,1,1.0,0.0,0.0,0.0
pos__A0A0N1IJT1,1,1,1.0,0.0,0.0,0.0
pos__A0A0N1IPY4,1,1,0.0,1.0,0.0,0.0
pos__A0A0N1IQS6,1,3,0.0,3.0,0.0,0.0
pos__A0A0N1PGY7,1,2,2.0,0.0,0.0,0.0
pos__A0A0N5BD37,1,2,1.0,0.0,0.0,1.0
pos__A0A0N9IAX8,1,1,0.0,0.0,0.0,1.0
pos__A0A0P4X0W2,1,1,1.0,0.0,0.0,0.0
pos__A0A0P6J340,1,1,1.0,0.0,0.0,0.0
pos__A0A0P7TVH8,1,1,1.0,0.0,0.0,0.0
pos__A0A0P7TZS8,1,202,191.0,4.0,7.0,0.0
pos__A0A0P7UK88,1,153,150.0,2.0,1.0,0.0
pos__A0A0P7UTR6,1,2,1.0,0.0,1.0,0.0
pos__A0A0P7XUD2,1,20,17.0,0.0,3.0,0.0
pos__A0A0P7YGA5,1,1,0.0,0.0,1.0,0.0
pos__A0A0P8Y3I1,1,1,0.0,1.0,0.0,0.0
pos__A0A0P8ZIB7,1,3,0.0,3.0,0.0,0.0
pos__A0A0Q5VJY1,1,3,0.0,0.0,0.0,3.0
pos__A0A0Q5VLI2,1,2,2.0,0.0,0.0,0.0
pos__A0A0Q5VWB4,1,1,1.0,0.0,0.0,0.0
pos__A0A0Q9W320,1,2,2.0,0.0,0.0,0.0
pos__A0A0Q9WEL6,1,1,0.0,0.0,0.0,1.0
pos__A0A0Q9WMK5,1,1,1.0,0.0,0.0,0.0
pos__A0A0Q9WNI4,1,1,0.0,1.0,0.0,0.0
pos__A0A0Q9WP94,1,1,1.0,0.0,0.0,0.0
pos__A0A0Q9WPA3,1,1,1.0,0.0,0.0,0.0
pos__A0A0Q9WSD7,1,1,1.0,0.0,0.0,0.0
pos__A0A0Q9WWJ5,1,2,2.0,0.0,0.0,0.0
pos__A0A0Q9WX94,1,1,0.0,1.0,0.0,0.0
pos__A0A0Q9WZW9,1,1,1.0,0.0,0.0,0.0
pos__A0A0Q9X5D2,1,1,0.0,0.0,0.0,1.0
pos__A0A0Q9XDK3,1,1,0.0,0.0,0.0,1.0
pos__A0A0Q9XGR1,1,2,0.0,2.0,0.0,0.0
pos__A0A0R1DIU5,1,5,5.0,0.0,0.0,0.0
pos__A0A0R1DPB4,1,1,0.0,1.0,0.0,0.0
pos__A0A0R1DRC8,1,2,0.0,0.0,1.0,1.0
pos__A0A0R1DSX2,1,5,5.0,0.0,0.0,0.0
pos__A0A0R1DUP7,1,1,0.0,1.0,0.0,0.0
pos__A0A0R1DWH8,1,1,0.0,1.0,0.0,0.0
pos__A0A0R1E0C8,1,17,1.0,16.0,0.0,0.0
pos__A0A0R1E687,1,1,0.0,0.0,0.0,1.0
pos__A0A0R1E6F2,1,1,1.0,0.0,0.0,0.0
pos__A0A0U4C5C4,1,1,1.0,0.0,0.0,0.0
pos__A0A0V0XZ40,1,9,9.0,0.0,0.0,0.0
pos__A0A0V1C1Q9,1,10,10.0,0.0,0.0,0.0
pos__A0A0V1KRF1,1,12,12.0,0.0,0.0,0.0
pos__A0A131Y3Y4,1,1,1.0,0.0,0.0,0.0
pos__A0A131Y9D4,1,3,3.0,0.0,0.0,0.0
pos__A0A131YQP4,1,1,1.0,0.0,0.0,0.0
pos__A0A131Z488,1,1,1.0,0.0,0.0,0.0
pos__A0A132AKH2,1,2,2.0,0.0,0.0,0.0
pos__A0A146ZYF1,1,2,2.0,0.0,0.0,0.0
pos__A0A151IJB1,1,1,1.0,0.0,0.0,0.0
pos__A0A151NDS0,1,1,0.0,0.0,0.0,1.0
pos__A0A151PD76,1,13,9.0,0.0,4.0,0.0
pos__A0A154P885,1,1,0.0,0.0,1.0,0.0
pos__A0A158N9V8,1,2,2.0,0.0,0.0,0.0
pos__A0A158NA34,1,1,0.0,0.0,0.0,1.0
pos__A0A158NAX9,1,1,1.0,0.0,0.0,0.0
pos__A0A158NDD5,1,1,0.0,0.0,1.0,0.0
pos__A0A158NDD6,1,1,1.0,0.0,0.0,0.0
pos__A0A158NDD8,1,1,1.0,0.0,0.0,0.0
pos__A0A158NDI6,1,2,2.0,0.0,0.0,0.0
pos__A0A158NE13,1,2,2.0,0.0,0.0,0.0
pos__A0A158NW97,1,1,0.0,0.0,0.0,1.0
pos__A0A158NW98,1,1,0.0,1.0,0.0,0.0
pos__A0A158NXN0,1,5,5.0,0.0,0.0,0.0
pos__A0A158NXQ1,1,2,2.0,0.0,0.0,0.0
pos__A0A158P0W2,1,1,0.0,1.0,0.0,0.0
pos__A0A158P1L7,1,1,0.0,0.0,1.0,0.0
pos__A0A158P3L3,1,2,2.0,0.0,0.0,0.0
pos__A0A158P4Q4,1,1,1.0,0.0,0.0,0.0
pos__A0A176YJA5,1,1,0.0,0.0,1.0,0.0
pos__A0A177XYW0,1,1,1.0,0.0,0.0,0.0
pos__A0A182FMX3,1,2,0.0,2.0,0.0,0.0
pos__A0A182IMH4,1,8,8.0,0.0,0.0,0.0
pos__A0A182J3Z5,1,1,0.0,1.0,0.0,0.0
pos__A0A182JA34,1,1,0.0,0.0,0.0,1.0
pos__A0A182JDD9,1,1,1.0,0.0,0.0,0.0
pos__A0A182JEB3,1,3,3.0,0.0,0.0,0.0
pos__A0A182JG64,1,3,3.0,0.0,0.0,0.0
pos__A0A182JH66,1,2,2.0,0.0,0.0,0.0
pos__A0A182K7T0,1,1,0.0,0.0,1.0,0.0
pos__A0A182K8E2,1,12,12.0,0.0,0.0,0.0
pos__A0A182KEL8,1,10,10.0,0.0,0.0,0.0
pos__A0A182KGT7,1,2,2.0,0.0,0.0,0.0
pos__A0A182LU00,1,1,1.0,0.0,0.0,0.0
pos__A0A182LX27,1,2,0.0,0.0,0.0,2.0
pos__A0A182LYL5,1,1,0.0,1.0,0.0,0.0
pos__A0A182LYU1,1,1,0.0,1.0,0.0,0.0
pos__A0A182LZ76,1,2,0.0,0.0,2.0,0.0
pos__A0A182MAA4,1,2,2.0,0.0,0.0,0.0
pos__A0A182MAL4,1,1,0.0,1.0,0.0,0.0
pos__A0A182MJU2,1,10,10.0,0.0,0.0,0.0
pos__A0A182MKM9,1,1,1.0,0.0,0.0,0.0
pos__A0A182MPV8,1,2,2.0,0.0,0.0,0.0
pos__A0A182MRA0,1,1,1.0,0.0,0.0,0.0
pos__A0A182MU69,1,2,2.0,0.0,0.0,0.0
pos__A0A182MUC6,1,7,7.0,0.0,0.0,0.0
pos__A0A182MW57,1,1,0.0,1.0,0.0,0.0
pos__A0A182N1Q8,1,1,0.0,0.0,1.0,0.0
pos__A0A182N1R0,1,1,1.0,0.0,0.0,0.0
pos__A0A182NCR5,1,1,0.0,1.0,0.0,0.0
pos__A0A182NVH5,1,1,0.0,1.0,0.0,0.0
pos__A0A182NVM8,1,1,0.0,1.0,0.0,0.0
pos__A0A182NWC6,1,1,0.0,0.0,0.0,1.0
pos__A0A182NX87,1,1,1.0,0.0,0.0,0.0
pos__A0A182P0Y4,1,1,1.0,0.0,0.0,0.0
pos__A0A182P6A4,1,1,0.0,1.0,0.0,0.0
pos__A0A182PAJ9,1,1,0.0,0.0,1.0,0.0
pos__A0A182PIY5,1,3,0.0,3.0,0.0,0.0
pos__A0A182PLN5,1,2,0.0,2.0,0.0,0.0
pos__A0A182PLN9,1,2,0.0,2.0,0.0,0.0
pos__A0A182PN66,1,1,0.0,0.0,1.0,0.0
pos__A0A182PP23,1,1,0.0,1.0,0.0,0.0
pos__A0A182PPT2,1,1,0.0,1.0,0.0,0.0
pos__A0A182PSE9,1,2,2.0,0.0,0.0,0.0
pos__A0A182PX95,1,1,0.0,1.0,0.0,0.0
pos__A0A182Q1Z6,1,1,0.0,0.0,0.0,1.0
pos__A0A182Q608,1,1,1.0,0.0,0.0,0.0
pos__A0A182Q7C5,1,1,1.0,0.0,0.0,0.0
pos__A0A182Q8Z1,1,2,0.0,2.0,0.0,0.0
pos__A0A182QDV6,1,1,1.0,0.0,0.0,0.0
pos__A0A182QET1,1,3,3.0,0.0,0.0,0.0
pos__A0A182QJ93,1,1,1.0,0.0,0.0,0.0
pos__A0A182QM58,1,1,0.0,0.0,1.0,0.0
pos__A0A182QQG4,1,1,1.0,0.0,0.0,0.0
pos__A0A182QQJ2,1,1,1.0,0.0,0.0,0.0
pos__A0A182QRY3,1,1,1.0,0.0,0.0,0.0
pos__A0A182QS42,1,1,0.0,0.0,1.0,0.0
pos__A0A182QSI1,1,1,1.0,0.0,0.0,0.0
pos__A0A182QUU6,1,1,1.0,0.0,0.0,0.0
pos__A0A182QY70,1,1,0.0,0.0,0.0,1.0
pos__A0A182R5B7,1,1,1.0,0.0,0.0,0.0
pos__A0A182RME6,1,1,0.0,0.0,1.0,0.0
pos__A0A182RVP2,1,1,1.0,0.0,0.0,0.0
pos__A0A182S9Y0,1,1,0.0,0.0,0.0,1.0
pos__A0A182SHU8,1,1,0.0,1.0,0.0,0.0
pos__A0A182SMA9,1,1,0.0,0.0,1.0,0.0
pos__A0A182SQ70,1,1,0.0,1.0,0.0,0.0
pos__A0A182SVQ8,1,1,0.0,1.0,0.0,0.0
pos__A0A182SYG9,1,6,3.0,3.0,0.0,0.0
pos__A0A182T5I0,1,5,0.0,0.0,0.0,5.0
pos__A0A182TE18,1,7,7.0,0.0,0.0,0.0
pos__A0A182TNI7,1,6,0.0,0.0,0.0,6.0
pos__A0A182TV49,1,8,8.0,0.0,0.0,0.0
pos__A0A182UEP7,1,2,1.0,1.0,0.0,0.0
pos__A0A182UMP9,1,6,0.0,0.0,0.0,6.0
pos__A0A182V1Q2,1,1,0.0,0.0,0.0,1.0
pos__A0A182V4G1,1,1,1.0,0.0,0.0,0.0
pos__A0A182V772,1,1,0.0,0.0,0.0,1.0
pos__A0A182VAY6,1,5,0.0,0.0,0.0,5.0
pos__A0A182VDE4,1,5,5.0,0.0,0.0,0.0
pos__A0A182VJ66,1,3,3.0,0.0,0.0,0.0
pos__A0A182VL55,1,5,0.0,0.0,0.0,5.0
pos__A0A182W3L9,1,1,0.0,0.0,1.0,0.0
pos__A0A182W926,1,1,0.0,1.0,0.0,0.0
pos__A0A182W9F1,1,1,0.0,1.0,0.0,0.0
pos__A0A182X1B9,1,1,1.0,0.0,0.0,0.0
pos__A0A182X7U0,1,1,0.0,1.0,0.0,0.0
pos__A0A182XUS6,1,4,0.0,4.0,0.0,0.0
pos__A0A182XUS7,1,3,0.0,2.0,0.0,1.0
pos__A0A182Y3G3,1,1,0.0,0.0,1.0,0.0
pos__A0A182YLB9,1,1,0.0,0.0,1.0,0.0
pos__A0A182YT66,1,1,0.0,0.0,0.0,1.0
pos__A0A183IEK4,1,1,1.0,0.0,0.0,0.0
pos__A0A184WFX2,1,3,3.0,0.0,0.0,0.0
pos__A0A193CHJ0,1,129,102.0,24.0,3.0,0.0
pos__A0A194PGC6,1,1,1.0,0.0,0.0,0.0
pos__A0A194PGK4,1,2,0.0,2.0,0.0,0.0
pos__A0A194PQQ5,1,2,2.0,0.0,0.0,0.0
pos__A0A194PZ53,1,3,3.0,0.0,0.0,0.0
pos__A0A194Q9W6,1,1,0.0,0.0,0.0,1.0
pos__A0A194QMP7,1,1,1.0,0.0,0.0,0.0
pos__A0A194R1N4,1,1,1.0,0.0,0.0,0.0
pos__A0A195B0M6,1,5,5.0,0.0,0.0,0.0
pos__A0A195B922,1,1,1.0,0.0,0.0,0.0
pos__A0A195BPF7,1,2,0.0,2.0,0.0,0.0
pos__A0A1A6H744,1,1,1.0,0.0,0.0,0.0
pos__A0A1A6HTL6,1,1,0.0,1.0,0.0,0.0
pos__A0A1A8A771,1,2,2.0,0.0,0.0,0.0
pos__A0A1A8L5X1,1,3,3.0,0.0,0.0,0.0
pos__A0A1A8MJC6,1,1,0.0,0.0,1.0,0.0
pos__A0A1A8P2H1,1,1,0.0,0.0,1.0,0.0
pos__A0A1A8RY20,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9UD76,1,5,0.0,5.0,0.0,0.0
pos__A0A1A9ULN3,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9ULN4,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9UZQ7,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9V6D5,1,2,2.0,0.0,0.0,0.0
pos__A0A1A9V6D7,1,3,3.0,0.0,0.0,0.0
pos__A0A1A9V6D8,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9VLS7,1,1,0.0,0.0,1.0,0.0
pos__A0A1A9VYZ8,1,1,0.0,0.0,0.0,1.0
pos__A0A1A9VZ01,1,2,2.0,0.0,0.0,0.0
pos__A0A1A9WG48,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9WP17,1,1,0.0,1.0,0.0,0.0
pos__A0A1A9WPP6,1,4,0.0,4.0,0.0,0.0
pos__A0A1A9WVH4,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9WVH8,1,5,5.0,0.0,0.0,0.0
pos__A0A1A9X0W2,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9X132,1,2,2.0,0.0,0.0,0.0
pos__A0A1A9X3Z7,1,5,5.0,0.0,0.0,0.0
pos__A0A1A9ZCT6,1,4,4.0,0.0,0.0,0.0
pos__A0A1A9ZP60,1,1,1.0,0.0,0.0,0.0
pos__A0A1A9ZTC5,1,4,4.0,0.0,0.0,0.0
pos__A0A1A9ZTC6,1,5,4.0,1.0,0.0,0.0
pos__A0A1B0A4F9,1,3,3.0,0.0,0.0,0.0
pos__A0A1B0AAJ6,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0AFT2,1,4,4.0,0.0,0.0,0.0
pos__A0A1B0AI26,1,9,0.0,9.0,0.0,0.0
pos__A0A1B0AMK2,1,1,0.0,0.0,0.0,1.0
pos__A0A1B0B285,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0B946,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0BAE8,1,1,0.0,0.0,0.0,1.0
pos__A0A1B0BDM5,1,2,2.0,0.0,0.0,0.0
pos__A0A1B0BQQ6,1,3,3.0,0.0,0.0,0.0
pos__A0A1B0BR19,1,1,0.0,1.0,0.0,0.0
pos__A0A1B0BZB4,1,5,5.0,0.0,0.0,0.0
pos__A0A1B0C8T5,1,1,0.0,0.0,1.0,0.0
pos__A0A1B0CKY1,1,1,0.0,0.0,0.0,1.0
pos__A0A1B0CLG9,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0D1T4,1,2,2.0,0.0,0.0,0.0
pos__A0A1B0DA37,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0DPM0,1,10,2.0,0.0,7.0,1.0
pos__A0A1B0DQX3,1,2,2.0,0.0,0.0,0.0
pos__A0A1B0FHL6,1,1,0.0,1.0,0.0,0.0
pos__A0A1B0FLY5,1,11,11.0,0.0,0.0,0.0
pos__A0A1B0FN36,1,3,2.0,1.0,0.0,0.0
pos__A0A1B0G0R1,1,12,12.0,0.0,0.0,0.0
pos__A0A1B0G1B6,1,2,0.0,2.0,0.0,0.0
pos__A0A1B0G8X1,1,1,0.0,0.0,0.0,1.0
pos__A0A1B0GHG0,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0GJ76,1,1,1.0,0.0,0.0,0.0
pos__A0A1B0GJS6,1,2,1.0,0.0,1.0,0.0
pos__A0A1B1LTR4,1,1,1.0,0.0,0.0,0.0
pos__A0A1B3TNW7,1,1,0.0,1.0,0.0,0.0
pos__A0A1B3TP23,1,3,0.0,3.0,0.0,0.0
pos__A0A1B6C1J8,1,1,0.0,0.0,0.0,1.0
pos__A0A1B6C9S6,1,1,0.0,0.0,0.0,1.0
pos__A0A1B6DUP3,1,1,1.0,0.0,0.0,0.0
pos__A0A1B6ENS7,1,3,3.0,0.0,0.0,0.0
pos__A0A1B6FSL4,1,1,0.0,1.0,0.0,0.0
pos__A0A1B6FVS8,1,1,0.0,1.0,0.0,0.0
pos__A0A1B6G322,1,1,1.0,0.0,0.0,0.0
pos__A0A1B6HWG7,1,1,1.0,0.0,0.0,0.0
pos__A0A1B6K5E5,1,1,1.0,0.0,0.0,0.0
pos__A0A1B6KQL1,1,1,0.0,1.0,0.0,0.0
pos__A0A1B6L2F4,1,3,0.0,3.0,0.0,0.0
pos__A0A1B6LAU4,1,1,1.0,0.0,0.0,0.0
pos__A0A1B6MEI5,1,1,1.0,0.0,0.0,0.0
pos__A0A1B6MQB4,1,1,1.0,0.0,0.0,0.0
pos__A0A1B8XX52,1,11,11.0,0.0,0.0,0.0
pos__A0A1C6UTC5,1,1,0.0,1.0,0.0,0.0
pos__A0A1D1UFA1,1,2,2.0,0.0,0.0,0.0
pos__A0A1D1UI06,1,1,1.0,0.0,0.0,0.0
pos__A0A1D1UXM1,1,1,0.0,0.0,1.0,0.0
pos__A0A1D1VME8,1,1,0.0,1.0,0.0,0.0
pos__A0A1D1VTU3,1,1,1.0,0.0,0.0,0.0
pos__A0A1D1VX42,1,1,1.0,0.0,0.0,0.0
pos__A0A1D2N0A1,1,1,1.0,0.0,0.0,0.0
pos__A0A1E1VYP9,1,1,0.0,0.0,0.0,1.0
pos__A0A1E1W396,1,1,1.0,0.0,0.0,0.0
pos__A0A1E1W9P7,1,2,2.0,0.0,0.0,0.0
pos__A0A1E1WG09,1,1,1.0,0.0,0.0,0.0
pos__A0A1E1WJ19,1,1,1.0,0.0,0.0,0.0
pos__A0A1E1WN59,1,1,0.0,0.0,0.0,1.0
pos__A0A1E1WNA7,1,1,1.0,0.0,0.0,0.0
pos__A0A1E1WTE4,1,4,4.0,0.0,0.0,0.0
pos__A0A1E1WV71,1,1,1.0,0.0,0.0,0.0
pos__A0A1H0PJW1,1,1,0.0,0.0,0.0,1.0
pos__A0A1H4TUF0,1,1,0.0,1.0,0.0,0.0
pos__A0A1I5PRE7,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8M586,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8M5R0,1,5,5.0,0.0,0.0,0.0
pos__A0A1I8MBL6,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8MGV2,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8MHL5,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8MI67,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8MP36,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8MR54,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8MUN6,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8MUS5,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8N0Y1,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8N1K3,1,6,6.0,0.0,0.0,0.0
pos__A0A1I8N6W7,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8N7Q1,1,7,7.0,0.0,0.0,0.0
pos__A0A1I8N9J0,1,1,0.0,0.0,0.0,1.0
pos__A0A1I8NAF9,1,1,0.0,0.0,0.0,1.0
pos__A0A1I8NFF8,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8NHJ3,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8NHQ7,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8NLX0,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8NNC3,1,1,0.0,0.0,0.0,1.0
pos__A0A1I8NQL5,1,3,3.0,0.0,0.0,0.0
pos__A0A1I8NSG0,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8NTN9,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8NUM8,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8NXM9,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8NY20,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8P0B4,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8P1G4,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8P244,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8P2K1,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8P7E4,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8P7H0,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8P7V9,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8PAF0,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PEC6,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8PGP6,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PHN7,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PIB9,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PM31,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PNQ8,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PNU7,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PP86,1,2,2.0,0.0,0.0,0.0
pos__A0A1I8PQE4,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8PU29,1,1,0.0,0.0,0.0,1.0
pos__A0A1I8PU36,1,1,0.0,0.0,0.0,1.0
pos__A0A1I8PVB1,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8PZ21,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q0B3,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q1B5,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q1R5,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q2X3,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q6B4,1,1,0.0,0.0,0.0,1.0
pos__A0A1I8Q6D0,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8Q6P5,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q6S0,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q834,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8Q895,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8QBP4,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8QDE2,1,1,1.0,0.0,0.0,0.0
pos__A0A1I8QDI6,1,1,0.0,1.0,0.0,0.0
pos__A0A1I8QE23,1,1,1.0,0.0,0.0,0.0
pos__A0A1J1IPR0,1,1,1.0,0.0,0.0,0.0
pos__A0A1J1IYA3,1,1,1.0,0.0,0.0,0.0
pos__A0A1J1J150,1,1,1.0,0.0,0.0,0.0
pos__A0A1J1J4E5,1,1,0.0,0.0,0.0,1.0
pos__A0A1J1J4F4,1,1,1.0,0.0,0.0,0.0
pos__A0A1L3J026,1,10,10.0,0.0,0.0,0.0
pos__A0A1L3J038,1,2,0.0,0.0,2.0,0.0
pos__A0A1L7D2H3,1,1,0.0,0.0,0.0,1.0
pos__A0A1L8DQB3,1,1,1.0,0.0,0.0,0.0
pos__A0A1L8DQF2,1,1,1.0,0.0,0.0,0.0
pos__A0A1L8DQI3,1,1,1.0,0.0,0.0,0.0
pos__A0A1L8DQI7,1,6,6.0,0.0,0.0,0.0
pos__A0A1L8DQN3,1,1,1.0,0.0,0.0,0.0
pos__A0A1L8DQP6,1,6,5.0,0.0,1.0,0.0
pos__A0A1L8DQU0,1,2,0.0,2.0,0.0,0.0
pos__A0A1L8DQW1,1,10,9.0,1.0,0.0,0.0
pos__A0A1L8E9K2,1,2,2.0,0.0,0.0,0.0
pos__A0A1L8ECF6,1,3,3.0,0.0,0.0,0.0
pos__A0A1L8EG37,1,3,3.0,0.0,0.0,0.0
pos__A0A1L8EG63,1,2,2.0,0.0,0.0,0.0
pos__A0A1L8FV33,1,1,1.0,0.0,0.0,0.0
pos__A0A1L9RHW2,1,1,1.0,0.0,0.0,0.0
pos__A0A1Q3FM80,1,2,0.0,0.0,0.0,2.0
pos__A0A1Q3FPY5,1,2,2.0,0.0,0.0,0.0
pos__A0A1S3EV55,1,6,5.0,1.0,0.0,0.0
pos__A0A1S3PAW6,1,1,0.0,1.0,0.0,0.0
pos__A0A1S3WHL3,1,7,7.0,0.0,0.0,0.0
pos__A0A1S4EC83,1,1,1.0,0.0,0.0,0.0
pos__A0A1S4FDG6,1,1,0.0,0.0,0.0,1.0
pos__A0A1S4FDH3,1,1,1.0,0.0,0.0,0.0
pos__A0A1S4FDK4,1,1,1.0,0.0,0.0,0.0
pos__A0A1S4FDL4,1,6,6.0,0.0,0.0,0.0
pos__A0A1S4FDY8,1,1,0.0,1.0,0.0,0.0
pos__A0A1S4FGZ8,1,3,3.0,0.0,0.0,0.0
pos__A0A1S4FH94,1,8,8.0,0.0,0.0,0.0
pos__A0A1S5QNT6,1,1,0.0,0.0,1.0,0.0
pos__A0A1U7RHN8,1,5,3.0,1.0,1.0,0.0
pos__A0A1U7UDI7,1,1,1.0,0.0,0.0,0.0
pos__A0A1U7UDJ7,1,97,92.0,3.0,2.0,0.0
pos__A0A1V4KP43,1,1,0.0,1.0,0.0,0.0
pos__A0A1V9XAW6,1,1,1.0,0.0,0.0,0.0
pos__A0A1W0WHJ7,1,1,0.0,1.0,0.0,0.0
pos__A0A1W0WQX6,1,1,1.0,0.0,0.0,0.0
pos__A0A1W4W5B6,1,6,6.0,0.0,0.0,0.0
pos__A0A1W4X025,1,1,1.0,0.0,0.0,0.0
pos__A0A1W7CSR2,1,1,0.0,1.0,0.0,0.0
pos__A0A1W7R7D1,1,3,0.0,3.0,0.0,0.0
pos__A0A1W7R7X4,1,1,0.0,1.0,0.0,0.0
pos__A0A1W7R9I8,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y1K6W5,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y1K9I8,1,3,3.0,0.0,0.0,0.0
pos__A0A1Y1KBD4,1,2,2.0,0.0,0.0,0.0
pos__A0A1Y1KCG1,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y1KZ19,1,2,2.0,0.0,0.0,0.0
pos__A0A1Y1LK43,1,1,1.0,0.0,0.0,0.0
pos__A0A1Y1M8W4,1,1,1.0,0.0,0.0,0.0
pos__A0A1Y1MAD2,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y1MKE8,1,2,2.0,0.0,0.0,0.0
pos__A0A1Y1MLM1,1,1,1.0,0.0,0.0,0.0
pos__A0A1Y1MTT2,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y1MXM7,1,2,2.0,0.0,0.0,0.0
pos__A0A1Y1NEW6,1,4,4.0,0.0,0.0,0.0
pos__A0A1Y1NJD1,1,1,0.0,0.0,0.0,1.0
pos__A0A1Y9H266,1,2,2.0,0.0,0.0,0.0
pos__A0A1Y9H280,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y9H2U7,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y9H391,1,1,1.0,0.0,0.0,0.0
pos__A0A1Y9HAQ2,1,1,0.0,1.0,0.0,0.0
pos__A0A1Y9HDX0,1,1,1.0,0.0,0.0,0.0
pos__A0A1Y9HEI4,1,1,1.0,0.0,0.0,0.0
